ENSG00000173467,2.0475843547,9783
ENSG00000188610,2.0436561849,12036
ENSG00000164935,2.0434741701,9868
ENSG00000150667,2.042550755,16879
ENSG00000138778,2.0397312862,6135
ENSG00000188282,2.0392742496,153
ENSG00000188404,2.0321698216,8935
ENSG00000196976,2.0312237055,4851
ENSG00000266200,2.0294502148,13317
ENSG00000156395,2.028985793,5507
ENSG00000206597,2.0288150687,9157
ENSG00000109805,2.0268724783,9673
ENSG00000029993,2.0259807469,2087
ENSG00000137392,2.0237410492,9504
ENSG00000165891,2.0218276282,9660
ENSG00000239672,2.0214362272,6778
ENSG00000010030,2.0211554266,11009
ENSG00000122180,2.0208302702,12939
ENSG00000112742,2.019657376,15510
ENSG00000134326,2.0178793271,1422
ENSG00000186827,2.017497892,8175
ENSG00000139445,2.0174856343,14580
ENSG00000182481,2.0167494985,18155
ENSG00000133106,2.0143792339,8709
ENSG00000154920,2.0122173443,8976
ENSG00000167619,2.0113377122,7884
ENSG00000160345,2.0100225296,5866
ENSG00000153060,2.0089757782,7124
ENSG00000125508,2.0075911102,16010
ENSG00000162989,2.00384067,7233
ENSG00000118113,2.003003392,7824
ENSG00000147889,2.0020585141,16775
ENSG00000182393,2.0017065058,10337
ENSG00000156885,2.0005684271,13390
ENSG00000184613,1.9997731835,3311
ENSG00000140623,1.9973330914,3956
ENSG00000221972,1.9966643308,8745
ENSG00000197838,1.9965722638,3960
ENSG00000197903,1.9947377862,15345
ENSG00000280924,1.9941470523,10310
ENSG00000120436,1.9916878605,11998
ENSG00000134057,1.9914996267,7502
ENSG00000133055,1.990319515,9136
ENSG00000103269,1.989426765,14454
ENSG00000129990,1.9877360721,8134
ENSG00000233932,1.9874033802,5694
ENSG00000160856,1.9867010285,17329
ENSG00000180616,1.9853286999,2634
ENSG00000113368,1.984189263,14309
ENSG00000255833,1.980198584,7513
ENSG00000163600,1.9756758556,12085
ENSG00000011422,1.9743716977,2035
ENSG00000157303,1.9712541172,14324
ENSG00000168542,1.968873299,2299
ENSG00000273703,1.967717879,18620
ENSG00000154654,1.9663896159,7367
ENSG00000135074,1.9661706353,729
ENSG00000120094,1.9656138603,17589
ENSG00000258712,1.9643348394,7947
ENSG00000166342,1.9641547464,1488
ENSG00000189334,1.961708396,12932
ENSG00000134668,1.9610489193,18469
ENSG00000136918,1.9595724306,2680
ENSG00000124391,1.9589906401,9566
ENSG00000154451,1.9589856326,18191
ENSG00000150337,1.9588450805,6343
ENSG00000104321,1.9585133972,14836
ENSG00000113763,1.958491916,12836
ENSG00000138795,1.9581383009,3387
ENSG00000168454,1.957780282,1808
ENSG00000119714,1.9552422415,2745
ENSG00000130303,1.9552120926,1952
ENSG00000156925,1.9540629143,7137
ENSG00000180818,1.953084435,5910
